"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"10000_people_100pct_vacinated"
"01/31/2022 19:57:32:154 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"9","100","false","10000","20","0.5866666666666667"
"10","100","false","10000","20","0.5833333333333334"
"5","100","false","10000","21","0.61"
"6","100","false","10000","20","0.6966666666666667"
"4","100","false","10000","21","0.6583333333333333"
"7","100","false","10000","20","0.6483333333333333"
"2","100","false","10000","20","0.5866666666666667"
"3","100","false","10000","20","0.6716666666666666"
"1","100","false","10000","21","0.6533333333333333"
"10","100","false","10000","21","0.62"
"9","100","false","10000","21","0.6333333333333333"
"8","100","false","10000","20","0.5783333333333334"
"5","100","false","10000","22","0.6566666666666666"
"6","100","false","10000","21","0.76"
"4","100","false","10000","22","0.7083333333333334"
"7","100","false","10000","21","0.715"
"2","100","false","10000","21","0.6283333333333333"
"3","100","false","10000","21","0.6933333333333334"
"1","100","false","10000","22","0.6983333333333334"
"10","100","false","10000","22","0.6666666666666666"
"9","100","false","10000","22","0.67"
"8","100","false","10000","21","0.6233333333333333"
"5","100","false","10000","23","0.7"
"4","100","false","10000","23","0.7516666666666667"
"6","100","false","10000","22","0.8"
"7","100","false","10000","22","0.7516666666666667"
"2","100","false","10000","22","0.665"
"3","100","false","10000","22","0.7283333333333334"
"1","100","false","10000","23","0.7483333333333333"
"9","100","false","10000","23","0.7183333333333334"
"10","100","false","10000","23","0.715"
"5","100","false","10000","24","0.7466666666666667"
"8","100","false","10000","22","0.6716666666666666"
"4","100","false","10000","24","0.8016666666666666"
"6","100","false","10000","23","0.8516666666666667"
"7","100","false","10000","23","0.795"
"2","100","false","10000","23","0.705"
"1","100","false","10000","24","0.7833333333333333"
"3","100","false","10000","23","0.765"
"9","100","false","10000","24","0.7583333333333333"
"10","100","false","10000","24","0.7583333333333333"
"5","100","false","10000","25","0.7966666666666666"
"8","100","false","10000","23","0.7016666666666667"
"4","100","false","10000","25","0.8616666666666667"
"6","100","false","10000","24","0.8933333333333333"
"7","100","false","10000","24","0.8633333333333333"
"2","100","false","10000","24","0.7566666666666667"
"1","100","false","10000","25","0.8366666666666667"
"3","100","false","10000","24","0.8066666666666666"
"9","100","false","10000","25","0.8116666666666666"
"5","100","false","10000","26","0.8333333333333334"
"10","100","false","10000","25","0.805"
"8","100","false","10000","24","0.7383333333333333"
"4","100","false","10000","26","0.9016666666666666"
"6","100","false","10000","25","0.94"
"7","100","false","10000","25","0.9066666666666666"
"2","100","false","10000","25","0.8016666666666666"
"1","100","false","10000","26","0.875"
"3","100","false","10000","25","0.85"
"9","100","false","10000","26","0.8516666666666667"
"10","100","false","10000","26","0.86"
"5","100","false","10000","27","0.8866666666666667"
"4","100","false","10000","27","0.9516666666666667"
"8","100","false","10000","25","0.7766666666666666"
"6","100","false","10000","26","1"
"7","100","false","10000","26","0.9733333333333334"
"2","100","false","10000","26","0.8466666666666667"
"1","100","false","10000","27","0.9033333333333333"
"3","100","false","10000","26","0.8983333333333333"
"9","100","false","10000","27","0.905"
"10","100","false","10000","27","0.9083333333333333"
"5","100","false","10000","28","0.9333333333333333"
"4","100","false","10000","28","0.9866666666666667"
"6","100","false","10000","27","1.04"
"8","100","false","10000","26","0.8133333333333334"
"7","100","false","10000","27","1.03"
"2","100","false","10000","27","0.8883333333333333"
"1","100","false","10000","28","0.9433333333333334"
"9","100","false","10000","28","0.96"
"10","100","false","10000","28","0.9616666666666667"
"5","100","false","10000","29","0.995"
"3","100","false","10000","27","0.9566666666666667"
"4","100","false","10000","29","1.0366666666666666"
"6","100","false","10000","28","1.0983333333333334"
"7","100","false","10000","28","1.0816666666666668"
"8","100","false","10000","27","0.865"
"1","100","false","10000","29","0.9916666666666667"
"2","100","false","10000","28","0.9416666666666667"
"9","100","false","10000","29","1.0116666666666667"
"10","100","false","10000","29","1.04"
"5","100","false","10000","30","1.0616666666666668"
"4","100","false","10000","30","1.0933333333333333"
"3","100","false","10000","28","1.02"
"6","100","false","10000","29","1.1416666666666666"
"8","100","false","10000","28","0.92"
"7","100","false","10000","29","1.1216666666666666"
"1","100","false","10000","30","1.04"
"9","100","false","10000","30","1.0733333333333333"
"10","100","false","10000","30","1.09"
"2","100","false","10000","29","1.0066666666666666"
"5","100","false","10000","31","1.1016666666666666"
"4","100","false","10000","31","1.14"
"3","100","false","10000","29","1.0666666666666667"
"6","100","false","10000","30","1.205"
"9","100","false","10000","31","1.155"
"7","100","false","10000","30","1.1766666666666667"
"8","100","false","10000","29","0.9616666666666667"
"1","100","false","10000","31","1.105"
"10","100","false","10000","31","1.1533333333333333"
"2","100","false","10000","30","1.0533333333333332"
"5","100","false","10000","32","1.1533333333333333"
"4","100","false","10000","32","1.2183333333333333"
"3","100","false","10000","30","1.115"
"6","100","false","10000","31","1.2833333333333334"
"9","100","false","10000","32","1.2216666666666667"
"1","100","false","10000","32","1.1516666666666666"
"7","100","false","10000","31","1.2316666666666667"
"8","100","false","10000","30","1.0233333333333334"
